OBJECTID,Crash_ID,At_Intersection_Flag,Crash_Date,Crash_Severity,Crash_Time,Crash_Year,Day_of_Week,Hour_of_Day,Intersecting_Street_Name,Latitude,Longitude,Speed_Limit,Street_Name,Person_Death_Count,Person_Injury_Severity,Person_Type,KABCO_USD_Value
5568,19635372,True,2023-06-18,B - SUSPECTED MINOR INJURY,1816,2023,SUNDAY,6 PM,E FRANKLIN AVE,31.76207485,-106.4873903,30,N KANSAS ST,0,N - NOT INJURED,Motorist,303200
5569,19635372,True,2023-06-18,B - SUSPECTED MINOR INJURY,1816,2023,SUNDAY,6 PM,E FRANKLIN AVE,31.76207485,-106.4873903,30,N KANSAS ST,0,N - NOT INJURED,Motorist,303200
5570,19635372,True,2023-06-18,B - SUSPECTED MINOR INJURY,1816,2023,SUNDAY,6 PM,E FRANKLIN AVE,31.76207485,-106.4873903,30,N KANSAS ST,0,N - NOT INJURED,Motorist,303200
5571,19635372,True,2023-06-18,B - SUSPECTED MINOR INJURY,1816,2023,SUNDAY,6 PM,E FRANKLIN AVE,31.76207485,-106.4873903,30,N KANSAS ST,0,B - SUSPECTED MINOR INJURY,Motorcyclist,303200
5691,19644673,True,2023-06-27,N - NOT INJURED,1817,2023,TUESDAY,6 PM,S OREGON ST,31.75363485,-106.4865603,35,S OREGON ST,0,N - NOT INJURED,Motorist,0
5692,19644673,True,2023-06-27,N - NOT INJURED,1817,2023,TUESDAY,6 PM,S OREGON ST,31.75363485,-106.4865603,35,S OREGON ST,0,N - NOT INJURED,Motorist,0
5693,19644673,True,2023-06-27,N - NOT INJURED,1817,2023,TUESDAY,6 PM,S OREGON ST,31.75363485,-106.4865603,35,S OREGON ST,0,N - NOT INJURED,Motorist,0
5709,19635376,True,2023-06-28,C - POSSIBLE INJURY,1636,2023,WEDNESDAY,4 PM,E OVERLAND AVE,31.75809485,-106.4835703,30,S CAMPBELL ST,0,N - NOT INJURED,Motorist,151600
5710,19635376,True,2023-06-28,C - POSSIBLE INJURY,1636,2023,WEDNESDAY,4 PM,E OVERLAND AVE,31.75809485,-106.4835703,30,S CAMPBELL ST,0,C - POSSIBLE INJURY,Cyclist,151600
5741,19654092,True,2023-06-29,B - SUSPECTED MINOR INJURY,1833,2023,THURSDAY,6 PM,N MESA ST,31.75881485,-106.4871503,30,TEXAS AVE,0,B - SUSPECTED MINOR INJURY,Motorist,303200
5742,19654092,True,2023-06-29,B - SUSPECTED MINOR INJURY,1833,2023,THURSDAY,6 PM,N MESA ST,31.75881485,-106.4871503,30,TEXAS AVE,0,N - NOT INJURED,Motorist,303200
5743,19654092,True,2023-06-29,B - SUSPECTED MINOR INJURY,1833,2023,THURSDAY,6 PM,N MESA ST,31.75881485,-106.4871503,30,TEXAS AVE,0,N - NOT INJURED,Motorist,303200
5983,19652074,True,2023-07-15,C - POSSIBLE INJURY,813,2023,SATURDAY,8 AM,E FRANKLIN AVE,31.76207485,-106.4873903,35,N KANSAS ST,0,C - POSSIBLE INJURY,Motorist,151600
5984,19652074,True,2023-07-15,C - POSSIBLE INJURY,813,2023,SATURDAY,8 AM,E FRANKLIN AVE,31.76207485,-106.4873903,35,N KANSAS ST,0,N - NOT INJURED,Motorist,151600
6020,19676551,True,2023-07-18,N - NOT INJURED,1150,2023,TUESDAY,11 AM,E MAIN ST,31.76134485,-106.4867103,30,N KANSAS ST,0,N - NOT INJURED,Motorist,0
6021,19676551,True,2023-07-18,N - NOT INJURED,1150,2023,TUESDAY,11 AM,E MAIN ST,31.76134485,-106.4867103,30,N KANSAS ST,0,N - NOT INJURED,Motorist,0
6022,19676551,True,2023-07-18,N - NOT INJURED,1150,2023,TUESDAY,11 AM,E MAIN ST,31.76134485,-106.4867103,30,N KANSAS ST,0,N - NOT INJURED,Motorist,0
6029,19662430,True,2023-07-19,N - NOT INJURED,1531,2023,WEDNESDAY,3 PM,TEXAS AVE,31.76048485,-106.4846203,35,N CAMPBELL ST,0,N - NOT INJURED,Motorist,0
6030,19662430,True,2023-07-19,N - NOT INJURED,1531,2023,WEDNESDAY,3 PM,TEXAS AVE,31.76048485,-106.4846203,35,N CAMPBELL ST,0,N - NOT INJURED,Motorist,0
6224,19672601,True,2023-07-27,N - NOT INJURED,1553,2023,THURSDAY,3 PM,E SAN ANTONIO AVE,31.75899485,-106.4837603,30,S CAMPBELL ST,0,99 - UNKNOWN,Motorist,0
6225,19672601,True,2023-07-27,N - NOT INJURED,1553,2023,THURSDAY,3 PM,E SAN ANTONIO AVE,31.75899485,-106.4837603,30,S CAMPBELL ST,0,N - NOT INJURED,Motorist,0
6226,19672601,True,2023-07-27,N - NOT INJURED,1553,2023,THURSDAY,3 PM,E SAN ANTONIO AVE,31.75899485,-106.4837603,30,S CAMPBELL ST,0,N - NOT INJURED,Motorist,0
6232,19673579,True,2023-07-27,N - NOT INJURED,1040,2023,THURSDAY,10 AM,N KANSAS ST,31.76207485,-106.4873903,35,E FRANKLIN AVE,0,N - NOT INJURED,Motorist,0
6233,19673579,True,2023-07-27,N - NOT INJURED,1040,2023,THURSDAY,10 AM,N KANSAS ST,31.76207485,-106.4873903,35,E FRANKLIN AVE,0,N - NOT INJURED,Motorist,0
6234,19673579,True,2023-07-27,N - NOT INJURED,1040,2023,THURSDAY,10 AM,N KANSAS ST,31.76207485,-106.4873903,35,E FRANKLIN AVE,0,N - NOT INJURED,Motorist,0
6317,19682290,True,2023-07-31,N - NOT INJURED,1115,2023,MONDAY,11 AM,TEXAS AVE,31.75997485,-106.4854203,35,N KANSAS ST,0,N - NOT INJURED,Motorist,0
6318,19682290,True,2023-07-31,N - NOT INJURED,1115,2023,MONDAY,11 AM,TEXAS AVE,31.75997485,-106.4854203,35,N KANSAS ST,0,N - NOT INJURED,Motorist,0
6355,19683945,True,2023-08-02,B - SUSPECTED MINOR INJURY,837,2023,WEDNESDAY,8 AM,TEXAS AVE,31.76048485,-106.4846203,30,N CAMPBELL ST,0,B - SUSPECTED MINOR INJURY,Motorist,303200
6356,19683945,True,2023-08-02,B - SUSPECTED MINOR INJURY,837,2023,WEDNESDAY,8 AM,TEXAS AVE,31.76048485,-106.4846203,30,N CAMPBELL ST,0,B - SUSPECTED MINOR INJURY,Motorist,303200
6592,19700531,True,2023-08-13,N - NOT INJURED,1946,2023,SUNDAY,7 PM,N CAMPBELL ST,31.76048485,-106.4846203,30,TEXAS AVE,0,N - NOT INJURED,Motorist,0
6593,19700531,True,2023-08-13,N - NOT INJURED,1946,2023,SUNDAY,7 PM,N CAMPBELL ST,31.76048485,-106.4846203,30,TEXAS AVE,0,N - NOT INJURED,Motorist,0
6606,19702948,True,2023-08-14,N - NOT INJURED,1045,2023,MONDAY,10 AM,S CAMPBELL ST,31.75809485,-106.4835703,35,E OVERLAND AVE,0,N - NOT INJURED,Motorist,0
6607,19702948,True,2023-08-14,N - NOT INJURED,1045,2023,MONDAY,10 AM,S CAMPBELL ST,31.75809485,-106.4835703,35,E OVERLAND AVE,0,N - NOT INJURED,Motorist,0
6729,19710518,True,2023-08-18,C - POSSIBLE INJURY,1626,2023,FRIDAY,4 PM,TEXAS AVE,31.76048485,-106.4846203,30,N CAMPBELL ST,0,99 - UNKNOWN,Motorist,151600
6730,19710518,True,2023-08-18,C - POSSIBLE INJURY,1626,2023,FRIDAY,4 PM,TEXAS AVE,31.76048485,-106.4846203,30,N CAMPBELL ST,0,C - POSSIBLE INJURY,Motorist,151600
6731,19710518,True,2023-08-18,C - POSSIBLE INJURY,1626,2023,FRIDAY,4 PM,TEXAS AVE,31.76048485,-106.4846203,30,N CAMPBELL ST,0,C - POSSIBLE INJURY,Motorist,151600
6969,19131895,True,2022-09-22,B - SUSPECTED MINOR INJURY,1824,2022,THURSDAY,6 PM,TEXAS AVE,31.75997485,-106.4854203,30,N KANSAS ST,0,B - SUSPECTED MINOR INJURY,Motorist,303200
6970,19131895,True,2022-09-22,B - SUSPECTED MINOR INJURY,1824,2022,THURSDAY,6 PM,TEXAS AVE,31.75997485,-106.4854203,30,N KANSAS ST,0,B - SUSPECTED MINOR INJURY,Motorist,303200
6971,19131895,True,2022-09-22,B - SUSPECTED MINOR INJURY,1824,2022,THURSDAY,6 PM,TEXAS AVE,31.75997485,-106.4854203,30,N KANSAS ST,0,B - SUSPECTED MINOR INJURY,Motorist,303200
6972,19131895,True,2022-09-22,B - SUSPECTED MINOR INJURY,1824,2022,THURSDAY,6 PM,TEXAS AVE,31.75997485,-106.4854203,30,N KANSAS ST,0,B - SUSPECTED MINOR INJURY,Motorist,303200
6973,19131895,True,2022-09-22,B - SUSPECTED MINOR INJURY,1824,2022,THURSDAY,6 PM,TEXAS AVE,31.75997485,-106.4854203,30,N KANSAS ST,0,N - NOT INJURED,Motorist,303200
6974,19131895,True,2022-09-22,B - SUSPECTED MINOR INJURY,1824,2022,THURSDAY,6 PM,TEXAS AVE,31.75997485,-106.4854203,30,N KANSAS ST,0,N - NOT INJURED,Motorist,303200
6975,19131895,True,2022-09-22,B - SUSPECTED MINOR INJURY,1824,2022,THURSDAY,6 PM,TEXAS AVE,31.75997485,-106.4854203,30,N KANSAS ST,0,N - NOT INJURED,Motorist,303200
7009,19166348,True,2022-10-03,N - NOT INJURED,900,2022,MONDAY,9 AM,E MISSOURI AVE,31.76281485,-106.4880403,40,N KANSAS ST,0,N - NOT INJURED,Motorist,0
7010,19166348,True,2022-10-03,N - NOT INJURED,900,2022,MONDAY,9 AM,E MISSOURI AVE,31.76281485,-106.4880403,40,N KANSAS ST,0,N - NOT INJURED,Motorist,0
7351,19298284,True,2022-12-15,N - NOT INJURED,845,2022,THURSDAY,8 AM,W 4TH AVE,31.75314485,-106.4887003,30,S SANTA FE ST,0,99 - UNKNOWN,Motorist,0
7352,19298284,True,2022-12-15,N - NOT INJURED,845,2022,THURSDAY,8 AM,W 4TH AVE,31.75314485,-106.4887003,30,S SANTA FE ST,0,N - NOT INJURED,Motorist,0
7489,19331360,True,2023-01-11,N - NOT INJURED,1504,2023,WEDNESDAY,3 PM,N CAMPBELL ST,31.76048485,-106.4846203,30,TEXAS AVE,0,N - NOT INJURED,Motorist,0
7490,19331360,True,2023-01-11,N - NOT INJURED,1504,2023,WEDNESDAY,3 PM,N CAMPBELL ST,31.76048485,-106.4846203,30,TEXAS AVE,0,N - NOT INJURED,Motorist,0
7491,19331360,True,2023-01-11,N - NOT INJURED,1504,2023,WEDNESDAY,3 PM,N CAMPBELL ST,31.76048485,-106.4846203,30,TEXAS AVE,0,N - NOT INJURED,Motorist,0
7492,19331360,True,2023-01-11,N - NOT INJURED,1504,2023,WEDNESDAY,3 PM,N CAMPBELL ST,31.76048485,-106.4846203,30,TEXAS AVE,0,N - NOT INJURED,Motorist,0
7604,19395638,True,2023-02-13,N - NOT INJURED,1719,2023,MONDAY,5 PM,N KANSAS ST,31.75997485,-106.4854203,30,TEXAS AVE,0,N - NOT INJURED,Motorist,0
7605,19395638,True,2023-02-13,N - NOT INJURED,1719,2023,MONDAY,5 PM,N KANSAS ST,31.75997485,-106.4854203,30,TEXAS AVE,0,N - NOT INJURED,Motorist,0
7606,19395638,True,2023-02-13,N - NOT INJURED,1719,2023,MONDAY,5 PM,N KANSAS ST,31.75997485,-106.4854203,30,TEXAS AVE,0,N - NOT INJURED,Motorist,0
7607,19395638,True,2023-02-13,N - NOT INJURED,1719,2023,MONDAY,5 PM,N KANSAS ST,31.75997485,-106.4854203,30,TEXAS AVE,0,N - NOT INJURED,Motorist,0
7608,19395638,True,2023-02-13,N - NOT INJURED,1719,2023,MONDAY,5 PM,N KANSAS ST,31.75997485,-106.4854203,30,TEXAS AVE,0,N - NOT INJURED,Motorist,0
7609,19395638,True,2023-02-13,N - NOT INJURED,1719,2023,MONDAY,5 PM,N KANSAS ST,31.75997485,-106.4854203,30,TEXAS AVE,0,N - NOT INJURED,Motorist,0
7721,19426329,True,2023-03-07,B - SUSPECTED MINOR INJURY,835,2023,TUESDAY,8 AM,E MISSOURI AVE,31.76281485,-106.4880403,35,N KANSAS ST,0,N - NOT INJURED,Motorist,303200
7722,19426329,True,2023-03-07,B - SUSPECTED MINOR INJURY,835,2023,TUESDAY,8 AM,E MISSOURI AVE,31.76281485,-106.4880403,35,N KANSAS ST,0,B - SUSPECTED MINOR INJURY,Motorist,303200
7930,19492958,True,2023-04-15,N - NOT INJURED,1245,2023,SATURDAY,12 PM,N OREGON ST,31.76111485,-106.4905203,30,E MISSOURI AVE,0,N - NOT INJURED,Motorist,0
7931,19492958,True,2023-04-15,N - NOT INJURED,1245,2023,SATURDAY,12 PM,N OREGON ST,31.76111485,-106.4905203,30,E MISSOURI AVE,0,N - NOT INJURED,Motorist,0
7932,19492958,True,2023-04-15,N - NOT INJURED,1245,2023,SATURDAY,12 PM,N OREGON ST,31.76111485,-106.4905203,30,E MISSOURI AVE,0,N - NOT INJURED,Motorist,0
7933,19492958,True,2023-04-15,N - NOT INJURED,1245,2023,SATURDAY,12 PM,N OREGON ST,31.76111485,-106.4905203,30,E MISSOURI AVE,0,N - NOT INJURED,Motorist,0
7934,19492958,True,2023-04-15,N - NOT INJURED,1245,2023,SATURDAY,12 PM,N OREGON ST,31.76111485,-106.4905203,30,E MISSOURI AVE,0,N - NOT INJURED,Motorist,0
7935,19492958,True,2023-04-15,N - NOT INJURED,1245,2023,SATURDAY,12 PM,N OREGON ST,31.76111485,-106.4905203,30,E MISSOURI AVE,0,N - NOT INJURED,Motorist,0
7936,19492958,True,2023-04-15,N - NOT INJURED,1245,2023,SATURDAY,12 PM,N OREGON ST,31.76111485,-106.4905203,30,E MISSOURI AVE,0,N - NOT INJURED,Motorist,0
7961,19529234,True,2023-04-20,N - NOT INJURED,945,2023,THURSDAY,9 AM,N KANSAS ST,31.75997485,-106.4854203,30,TEXAS AVE,0,N - NOT INJURED,Motorist,0
7962,19529234,True,2023-04-20,N - NOT INJURED,945,2023,THURSDAY,9 AM,N KANSAS ST,31.75997485,-106.4854203,30,TEXAS AVE,0,N - NOT INJURED,Motorist,0
7991,19527066,True,2023-05-02,B - SUSPECTED MINOR INJURY,1117,2023,TUESDAY,11 AM,S CAMPBELL ST,31.75809485,-106.4835703,30,E OVERLAND AVE,0,N - NOT INJURED,Motorist,303200
7992,19527066,True,2023-05-02,B - SUSPECTED MINOR INJURY,1117,2023,TUESDAY,11 AM,S CAMPBELL ST,31.75809485,-106.4835703,30,E OVERLAND AVE,0,B - SUSPECTED MINOR INJURY,Motorist,303200
7993,19527066,True,2023-05-02,B - SUSPECTED MINOR INJURY,1117,2023,TUESDAY,11 AM,S CAMPBELL ST,31.75809485,-106.4835703,30,E OVERLAND AVE,0,B - SUSPECTED MINOR INJURY,Motorist,303200
8019,19529197,True,2023-05-05,N - NOT INJURED,1056,2023,FRIDAY,10 AM,TEXAS AVE,31.75936485,-106.4863403,30,STANTON ST,0,N - NOT INJURED,Motorist,0
8020,19529197,True,2023-05-05,N - NOT INJURED,1056,2023,FRIDAY,10 AM,TEXAS AVE,31.75936485,-106.4863403,30,STANTON ST,0,N - NOT INJURED,Motorist,0
8021,19529197,True,2023-05-05,N - NOT INJURED,1056,2023,FRIDAY,10 AM,TEXAS AVE,31.75936485,-106.4863403,30,STANTON ST,0,N - NOT INJURED,Motorist,0
8040,19560970,True,2023-05-13,C - POSSIBLE INJURY,2156,2023,SATURDAY,9 PM,E MISSOURI AVE,31.76111485,-106.4905203,35,N OREGON ST,0,N - NOT INJURED,Motorist,151600
8041,19560970,True,2023-05-13,C - POSSIBLE INJURY,2156,2023,SATURDAY,9 PM,E MISSOURI AVE,31.76111485,-106.4905203,35,N OREGON ST,0,C - POSSIBLE INJURY,Motorist,151600
8093,19561916,True,2023-05-23,N - NOT INJURED,1300,2023,TUESDAY,1 PM,E OVERLAND AVE,31.75784485,-106.4845803,30,S KANSAS ST,0,N - NOT INJURED,Motorcyclist,0
8094,19561916,True,2023-05-23,N - NOT INJURED,1300,2023,TUESDAY,1 PM,E OVERLAND AVE,31.75784485,-106.4845803,30,S KANSAS ST,0,N - NOT INJURED,Motorist,0
8211,19622810,True,2023-06-19,N - NOT INJURED,815,2023,MONDAY,8 AM,N KANSAS ST,31.76063485,-106.4860503,30,E MILLS AVE,0,99 - UNKNOWN,Motorist,0
8212,19622810,True,2023-06-19,N - NOT INJURED,815,2023,MONDAY,8 AM,N KANSAS ST,31.76063485,-106.4860503,30,E MILLS AVE,0,N - NOT INJURED,Motorist,0
8332,19656174,True,2023-07-16,N - NOT INJURED,100,2023,SUNDAY,1 AM,N KANSAS ST,31.76207485,-106.4873903,40,E FRANKLIN AVE,0,N - NOT INJURED,Motorist,0
8333,19656174,True,2023-07-16,N - NOT INJURED,100,2023,SUNDAY,1 AM,N KANSAS ST,31.76207485,-106.4873903,40,E FRANKLIN AVE,0,99 - UNKNOWN,Motorist,0
8375,19725144,True,2023-07-27,N - NOT INJURED,1715,2023,THURSDAY,5 PM,N KANSAS ST,31.76207485,-106.4873903,30,E FRANKLIN AVE,0,N - NOT INJURED,Motorist,0
8376,19725144,True,2023-07-27,N - NOT INJURED,1715,2023,THURSDAY,5 PM,N KANSAS ST,31.76207485,-106.4873903,30,E FRANKLIN AVE,0,N - NOT INJURED,Motorist,0
8377,19725144,True,2023-07-27,N - NOT INJURED,1715,2023,THURSDAY,5 PM,N KANSAS ST,31.76207485,-106.4873903,30,E FRANKLIN AVE,0,N - NOT INJURED,Motorist,0
8378,19725144,True,2023-07-27,N - NOT INJURED,1715,2023,THURSDAY,5 PM,N KANSAS ST,31.76207485,-106.4873903,30,E FRANKLIN AVE,0,N - NOT INJURED,Motorist,0
8483,19720915,True,2023-08-24,N - NOT INJURED,740,2023,THURSDAY,7 AM,N KANSAS ST,31.76063485,-106.4860503,30,N KANSAS ST,0,N - NOT INJURED,Motorist,0
8484,19720915,True,2023-08-24,N - NOT INJURED,740,2023,THURSDAY,7 AM,N KANSAS ST,31.76063485,-106.4860503,30,N KANSAS ST,0,N - NOT INJURED,Motorist,0
8534,19729535,True,2023-08-28,N - NOT INJURED,1610,2023,MONDAY,4 PM,E MISSOURI AVE,31.76111485,-106.4905203,30,N OREGON ST,0,N - NOT INJURED,Motorist,0
8535,19729535,True,2023-08-28,N - NOT INJURED,1610,2023,MONDAY,4 PM,E MISSOURI AVE,31.76111485,-106.4905203,30,N OREGON ST,0,N - NOT INJURED,Motorist,0
8584,19732436,True,2023-08-30,N - NOT INJURED,1048,2023,WEDNESDAY,10 AM,E SAN ANTONIO AVE,31.75899485,-106.4837603,30,S CAMPBELL ST,0,N - NOT INJURED,Motorist,0
8585,19732436,True,2023-08-30,N - NOT INJURED,1048,2023,WEDNESDAY,10 AM,E SAN ANTONIO AVE,31.75899485,-106.4837603,30,S CAMPBELL ST,0,N - NOT INJURED,Motorist,0
8651,19737772,True,2023-09-01,99 - UNKNOWN,902,2023,FRIDAY,9 AM,W SAN ANTONIO AVE,31.75647485,-106.4931303,40,S DURANGO ST,0,99 - UNKNOWN,Motorist,0
8865,19764874,True,2023-09-12,B - SUSPECTED MINOR INJURY,510,2023,TUESDAY,5 AM,N OREGON ST,31.76111485,-106.4905203,30,E MISSOURI AVE,0,N - NOT INJURED,Motorist,303200
8866,19764874,True,2023-09-12,B - SUSPECTED MINOR INJURY,510,2023,TUESDAY,5 AM,N OREGON ST,31.76111485,-106.4905203,30,E MISSOURI AVE,0,B - SUSPECTED MINOR INJURY,Cyclist,303200
9185,19785476,True,2023-09-26,N - NOT INJURED,1307,2023,TUESDAY,1 PM,S CAMPBELL ST,31.75809485,-106.4835703,25,E OVERLAND AVE,0,N - NOT INJURED,Motorist,0
9186,19785476,True,2023-09-26,N - NOT INJURED,1307,2023,TUESDAY,1 PM,S CAMPBELL ST,31.75809485,-106.4835703,25,E OVERLAND AVE,0,N - NOT INJURED,Motorist,0
9187,19785476,True,2023-09-26,N - NOT INJURED,1307,2023,TUESDAY,1 PM,S CAMPBELL ST,31.75809485,-106.4835703,25,E OVERLAND AVE,0,N - NOT INJURED,Motorist,0
9188,19785476,True,2023-09-26,N - NOT INJURED,1307,2023,TUESDAY,1 PM,S CAMPBELL ST,31.75809485,-106.4835703,25,E OVERLAND AVE,0,N - NOT INJURED,Motorist,0
9466,19813650,True,2023-10-13,N - NOT INJURED,755,2023,FRIDAY,7 AM,E MISSOURI AVE,31.76111485,-106.4905203,35,N OREGON ST,0,N - NOT INJURED,Motorist,0
9467,19813650,True,2023-10-13,N - NOT INJURED,755,2023,FRIDAY,7 AM,E MISSOURI AVE,31.76111485,-106.4905203,35,N OREGON ST,0,N - NOT INJURED,Motorist,0
9491,19812007,True,2023-10-15,N - NOT INJURED,1056,2023,SUNDAY,10 AM,S SANTA FE ST,31.75643485,-106.4897403,30,W OVERLAND AVE,0,N - NOT INJURED,Motorist,0
9492,19812007,True,2023-10-15,N - NOT INJURED,1056,2023,SUNDAY,10 AM,S SANTA FE ST,31.75643485,-106.4897403,30,W OVERLAND AVE,0,N - NOT INJURED,Motorist,0
9493,19812007,True,2023-10-15,N - NOT INJURED,1056,2023,SUNDAY,10 AM,S SANTA FE ST,31.75643485,-106.4897403,30,W OVERLAND AVE,0,N - NOT INJURED,Motorist,0
9494,19812007,True,2023-10-15,N - NOT INJURED,1056,2023,SUNDAY,10 AM,S SANTA FE ST,31.75643485,-106.4897403,30,W OVERLAND AVE,0,N - NOT INJURED,Motorist,0
9495,19812007,True,2023-10-15,N - NOT INJURED,1056,2023,SUNDAY,10 AM,S SANTA FE ST,31.75643485,-106.4897403,30,W OVERLAND AVE,0,N - NOT INJURED,Motorist,0
9538,19819855,True,2023-10-19,A - SUSPECTED SERIOUS INJURY,1455,2023,THURSDAY,2 PM,STANTON ST,31.76007485,-106.4869403,30,E MILLS AVE,0,N - NOT INJURED,Motorist,1432400
9539,19819855,True,2023-10-19,A - SUSPECTED SERIOUS INJURY,1455,2023,THURSDAY,2 PM,STANTON ST,31.76007485,-106.4869403,30,E MILLS AVE,0,A - SUSPECTED SERIOUS INJURY,Motorcyclist,1432400
9671,19834148,True,2023-10-26,N - NOT INJURED,851,2023,THURSDAY,8 AM,E MILLS AVE,31.76063485,-106.4860503,35,N KANSAS ST,0,N - NOT INJURED,Motorist,0
9672,19834148,True,2023-10-26,N - NOT INJURED,851,2023,THURSDAY,8 AM,E MILLS AVE,31.76063485,-106.4860503,35,N KANSAS ST,0,N - NOT INJURED,Motorist,0
9673,19834148,True,2023-10-26,N - NOT INJURED,851,2023,THURSDAY,8 AM,E MILLS AVE,31.76063485,-106.4860503,35,N KANSAS ST,0,N - NOT INJURED,Motorist,0
9674,19834148,True,2023-10-26,N - NOT INJURED,851,2023,THURSDAY,8 AM,E MILLS AVE,31.76063485,-106.4860503,35,N KANSAS ST,0,N - NOT INJURED,Motorist,0
9675,19834148,True,2023-10-26,N - NOT INJURED,851,2023,THURSDAY,8 AM,E MILLS AVE,31.76063485,-106.4860503,35,N KANSAS ST,0,N - NOT INJURED,Motorist,0
9749,19840011,True,2023-10-27,C - POSSIBLE INJURY,1810,2023,FRIDAY,6 PM,E OVERLAND AVE,31.75809485,-106.4835703,30,S CAMPBELL ST,0,N - NOT INJURED,Motorist,151600
9750,19840011,True,2023-10-27,C - POSSIBLE INJURY,1810,2023,FRIDAY,6 PM,E OVERLAND AVE,31.75809485,-106.4835703,30,S CAMPBELL ST,0,N - NOT INJURED,Motorist,151600
9751,19840011,True,2023-10-27,C - POSSIBLE INJURY,1810,2023,FRIDAY,6 PM,E OVERLAND AVE,31.75809485,-106.4835703,30,S CAMPBELL ST,0,C - POSSIBLE INJURY,Motorist,151600
9752,19840011,True,2023-10-27,C - POSSIBLE INJURY,1810,2023,FRIDAY,6 PM,E OVERLAND AVE,31.75809485,-106.4835703,30,S CAMPBELL ST,0,N - NOT INJURED,Motorist,151600
9753,19840011,True,2023-10-27,C - POSSIBLE INJURY,1810,2023,FRIDAY,6 PM,E OVERLAND AVE,31.75809485,-106.4835703,30,S CAMPBELL ST,0,N - NOT INJURED,Motorist,151600
9778,19840109,True,2023-10-29,A - SUSPECTED SERIOUS INJURY,1812,2023,SUNDAY,6 PM,E FRANKLIN AVE,31.76207485,-106.4873903,30,N KANSAS ST,0,B - SUSPECTED MINOR INJURY,Motorist,1432400
9779,19840109,True,2023-10-29,A - SUSPECTED SERIOUS INJURY,1812,2023,SUNDAY,6 PM,E FRANKLIN AVE,31.76207485,-106.4873903,30,N KANSAS ST,0,A - SUSPECTED SERIOUS INJURY,Motorist,1432400
9780,19840109,True,2023-10-29,A - SUSPECTED SERIOUS INJURY,1812,2023,SUNDAY,6 PM,E FRANKLIN AVE,31.76207485,-106.4873903,30,N KANSAS ST,0,N - NOT INJURED,Motorist,1432400
9781,19840109,True,2023-10-29,A - SUSPECTED SERIOUS INJURY,1812,2023,SUNDAY,6 PM,E FRANKLIN AVE,31.76207485,-106.4873903,30,N KANSAS ST,0,B - SUSPECTED MINOR INJURY,Motorist,1432400
9782,19840109,True,2023-10-29,A - SUSPECTED SERIOUS INJURY,1812,2023,SUNDAY,6 PM,E FRANKLIN AVE,31.76207485,-106.4873903,30,N KANSAS ST,0,B - SUSPECTED MINOR INJURY,Motorist,1432400
9783,19840109,True,2023-10-29,A - SUSPECTED SERIOUS INJURY,1812,2023,SUNDAY,6 PM,E FRANKLIN AVE,31.76207485,-106.4873903,30,N KANSAS ST,0,B - SUSPECTED MINOR INJURY,Motorist,1432400
9784,19840109,True,2023-10-29,A - SUSPECTED SERIOUS INJURY,1812,2023,SUNDAY,6 PM,E FRANKLIN AVE,31.76207485,-106.4873903,30,N KANSAS ST,0,B - SUSPECTED MINOR INJURY,Motorist,1432400
9889,19852057,True,2023-11-02,N - NOT INJURED,1557,2023,THURSDAY,3 PM,N MESA ST,31.75830485,-106.4867703,35,E SAN ANTONIO AVE,0,99 - UNKNOWN,Motorist,0
9890,19852057,True,2023-11-02,N - NOT INJURED,1557,2023,THURSDAY,3 PM,N MESA ST,31.75830485,-106.4867703,35,E SAN ANTONIO AVE,0,N - NOT INJURED,Motorist,0
9928,19849470,True,2023-11-04,N - NOT INJURED,1153,2023,SATURDAY,11 AM,CAMPBELL ST,31.75973485,-106.4839903,30,MYRTLE AVE,0,N - NOT INJURED,Motorist,0
9929,19849470,True,2023-11-04,N - NOT INJURED,1153,2023,SATURDAY,11 AM,CAMPBELL ST,31.75973485,-106.4839903,30,MYRTLE AVE,0,N - NOT INJURED,Motorist,0
9930,19849470,True,2023-11-04,N - NOT INJURED,1153,2023,SATURDAY,11 AM,CAMPBELL ST,31.75973485,-106.4839903,30,MYRTLE AVE,0,N - NOT INJURED,Motorist,0
9944,19851532,True,2023-11-05,N - NOT INJURED,1500,2023,SUNDAY,3 PM,E MISSOURI AVE,31.76281485,-106.4880403,35,N KANSAS ST,0,N - NOT INJURED,Motorist,0
9945,19851532,True,2023-11-05,N - NOT INJURED,1500,2023,SUNDAY,3 PM,E MISSOURI AVE,31.76281485,-106.4880403,35,N KANSAS ST,0,N - NOT INJURED,Motorist,0
9946,19851532,True,2023-11-05,N - NOT INJURED,1500,2023,SUNDAY,3 PM,E MISSOURI AVE,31.76281485,-106.4880403,35,N KANSAS ST,0,N - NOT INJURED,Motorist,0
10169,19875218,True,2023-11-17,99 - UNKNOWN,528,2023,FRIDAY,5 AM,N CAMPBELL ST,31.76187485,-106.4858303,35,E MAIN ST,0,99 - UNKNOWN,Motorist,0
10346,19898767,True,2023-12-01,A - SUSPECTED SERIOUS INJURY,803,2023,FRIDAY,8 AM,E FRANKLIN AVE,31.76207485,-106.4873903,35,N KANSAS ST,0,N - NOT INJURED,Motorist,1432400
